delivery_start,quarter_index,take_price_eur_mwh,feed_price_eur_mwh
2023-05-09 03:00:00+02:00,1,38.83,18.89
2023-05-09 03:00:00+02:00,2,35.42,25.26
2023-05-09 03:00:00+02:00,3,35.36,25.97
2023-05-09 04:00:00+02:00,0,37.79,17.21
2023-05-09 04:00:00+02:00,1,40.58,17.05
2023-05-09 04:00:00+02:00,2,35.71,25.32
2023-05-09 04:00:00+02:00,3,34.5,24.65
2023-05-09 05:00:00+02:00,0,43.8,31.38
2023-05-09 05:00:00+02:00,1,50.86,34.02
2023-05-09 05:00:00+02:00,2,43.05,30.51
2023-05-09 05:00:00+02:00,3,42.68,23.25
2023-05-09 06:00:00+02:00,0,46.92,34.44
2023-05-09 06:00:00+02:00,1,41.7,26.7
2023-05-09 06:00:00+02:00,2,50.04,30.61
2023-05-09 06:00:00+02:00,3,41.89,30.59
2023-05-09 07:00:00+02:00,0,66.37,44.21
2023-05-09 07:00:00+02:00,1,69.98,53.46
2023-05-09 07:00:00+02:00,2,65.64,50.91
2023-05-09 07:00:00+02:00,3,71.54,45.8
2023-05-09 08:00:00+02:00,0,63.24,49.3
2023-05-09 08:00:00+02:00,1,60.66,42.22
2023-05-09 08:00:00+02:00,2,65.24,49.38
2023-05-09 08:00:00+02:00,3,66.3,48.78
2023-05-09 09:00:00+02:00,0,65.0,45.87
2023-05-09 09:00:00+02:00,1,70.42,44.19
2023-05-09 09:00:00+02:00,2,74.65,57.08
2023-05-09 09:00:00+02:00,3,71.91,53.14
2023-05-09 10:00:00+02:00,0,64.49,48.93
2023-05-09 10:00:00+02:00,1,61.23,45.45
2023-05-09 10:00:00+02:00,2,64.6,46.41
2023-05-09 10:00:00+02:00,3,67.15,53.07
2023-05-09 11:00:00+02:00,0,60.82,39.27
2023-05-09 11:00:00+02:00,1,59.32,48.34
2023-05-09 11:00:00+02:00,2,60.72,45.69
2023-05-09 11:00:00+02:00,3,64.3,44.78
2023-05-09 12:00:00+02:00,0,56.01,49.98
2023-05-09 12:00:00+02:00,1,63.04,38.48
2023-05-09 12:00:00+02:00,2,64.18,41.02
2023-05-09 12:00:00+02:00,3,59.0,39.39
2023-05-09 13:00:00+02:00,0,60.87,37.66
2023-05-09 13:00:00+02:00,1,59.43,43.25
2023-05-09 13:00:00+02:00,2,58.06,41.07
2023-05-09 13:00:00+02:00,3,54.69,43.37
2023-05-09 14:00:00+02:00,0,62.14,40.95
2023-05-09 14:00:00+02:00,1,61.85,47.8
2023-05-09 14:00:00+02:00,2,55.79,38.45
2023-05-09 14:00:00+02:00,3,53.92,43.08
2023-05-09 15:00:00+02:00,0,69.63,53.25
2023-05-09 15:00:00+02:00,1,59.44,55.02
2023-05-09 15:00:00+02:00,2,59.5,43.03
2023-05-09 15:00:00+02:00,3,64.37,53.49
2023-05-09 16:00:00+02:00,0,64.4,53.03
2023-05-09 16:00:00+02:00,1,63.76,44.5
2023-05-09 16:00:00+02:00,2,64.56,52.13
2023-05-09 16:00:00+02:00,3,67.44,57.77
2023-05-09 17:00:00+02:00,0,74.02,54.11
2023-05-09 17:00:00+02:00,1,62.3,49.3
2023-05-09 17:00:00+02:00,2,69.98,52.48
2023-05-09 17:00:00+02:00,3,68.61,54.56
2023-05-09 18:00:00+02:00,0,80.31,63.85
2023-05-09 18:00:00+02:00,1,74.14,50.86
2023-05-09 18:00:00+02:00,2,75.41,50.41
2023-05-09 18:00:00+02:00,3,76.13,51.24
2023-05-09 19:00:00+02:00,0,77.95,59.77
2023-05-09 19:00:00+02:00,1,75.0,62.33
2023-05-09 19:00:00+02:00,2,74.58,50.37
2023-05-09 19:00:00+02:00,3,75.19,57.95
2023-05-09 20:00:00+02:00,0,56.69,48.77
2023-05-09 20:00:00+02:00,1,57.88,45.71
2023-05-09 20:00:00+02:00,2,66.47,40.78
2023-05-09 20:00:00+02:00,3,62.42,44.14
2023-05-09 21:00:00+02:00,0,65.37,44.24
2023-05-09 21:00:00+02:00,1,56.52,43.94
2023-05-09 21:00:00+02:00,2,58.93,45.9
2023-05-09 21:00:00+02:00,3,63.4,41.53
2023-05-09 22:00:00+02:00,0,51.95,41.29
2023-05-09 22:00:00+02:00,1,48.78,36.68
2023-05-09 22:00:00+02:00,2,49.68,33.73
2023-05-09 22:00:00+02:00,3,58.87,35.53
2023-05-09 23:00:00+02:00,0,59.47,34.4
2023-05-09 23:00:00+02:00,1,50.17,38.54
2023-05-09 23:00:00+02:00,2,52.5,33.0
2023-05-09 23:00:00+02:00,3,50.37,41.06
2023-05-10 00:00:00+02:00,0,40.39,24.66
2023-05-10 00:00:00+02:00,1,44.38,27.69
2023-05-10 00:00:00+02:00,2,43.07,27.68
2023-05-10 00:00:00+02:00,3,41.1,21.2
2023-05-10 01:00:00+02:00,0,43.58,29.59
2023-05-10 01:00:00+02:00,1,42.2,18.57
2023-05-10 01:00:00+02:00,2,34.99,23.25
2023-05-10 01:00:00+02:00,3,41.77,26.28
2023-05-10 02:00:00+02:00,0,41.85,16.45
2023-05-10 02:00:00+02:00,1,43.31,19.85
2023-05-10 02:00:00+02:00,2,34.44,21.14
2023-05-10 02:00:00+02:00,3,40.76,25.97
2023-05-10 03:00:00+02:00,0,39.93,27.13
2023-05-10 03:00:00+02:00,1,45.71,22.5
2023-05-10 03:00:00+02:00,2,43.2,22.04
2023-05-10 03:00:00+02:00,3,37.2,26.51
2023-05-10 04:00:00+02:00,0,45.94,29.06
2023-05-10 04:00:00+02:00,1,45.38,29.11
2023-05-10 04:00:00+02:00,2,46.93,30.0
2023-05-10 04:00:00+02:00,3,43.62,26.03
2023-05-10 05:00:00+02:00,0,43.08,33.17
2023-05-10 05:00:00+02:00,1,46.54,29.85
2023-05-10 05:00:00+02:00,2,46.76,31.8
2023-05-10 05:00:00+02:00,3,42.8,29.01
2023-05-10 06:00:00+02:00,0,57.43,39.07
2023-05-10 06:00:00+02:00,1,50.36,39.29
2023-05-10 06:00:00+02:00,2,48.7,34.75
2023-05-10 06:00:00+02:00,3,55.76,35.01
2023-05-10 07:00:00+02:00,0,69.36,42.33
2023-05-10 07:00:00+02:00,1,67.23,51.93
2023-05-10 07:00:00+02:00,2,67.9,41.67
2023-05-10 07:00:00+02:00,3,62.11,49.02
2023-05-10 08:00:00+02:00,0,61.82,55.66
2023-05-10 08:00:00+02:00,1,58.23,48.02
2023-05-10 08:00:00+02:00,2,62.5,55.58
2023-05-10 08:00:00+02:00,3,62.08,43.96
2023-05-10 09:00:00+02:00,0,66.32,54.2
2023-05-10 09:00:00+02:00,1,67.42,52.08
2023-05-10 09:00:00+02:00,2,76.93,56.24
2023-05-10 09:00:00+02:00,3,65.45,47.23
2023-05-10 10:00:00+02:00,0,60.67,34.51
2023-05-10 10:00:00+02:00,1,52.66,36.04
2023-05-10 10:00:00+02:00,2,54.63,41.6
2023-05-10 10:00:00+02:00,3,47.32,28.85
2023-05-10 11:00:00+02:00,0,56.65,42.63
2023-05-10 11:00:00+02:00,1,60.97,39.75
2023-05-10 11:00:00+02:00,2,57.57,33.81
2023-05-10 11:00:00+02:00,3,52.49,42.96
2023-05-10 12:00:00+02:00,0,61.27,44.75
2023-05-10 12:00:00+02:00,1,73.31,55.03
2023-05-10 12:00:00+02:00,2,67.29,55.44
2023-05-10 12:00:00+02:00,3,60.3,43.86
2023-05-10 13:00:00+02:00,0,60.59,45.87
2023-05-10 13:00:00+02:00,1,63.59,42.09
2023-05-10 13:00:00+02:00,2,58.59,42.5
2023-05-10 13:00:00+02:00,3,62.27,37.78
2023-05-10 14:00:00+02:00,0,53.92,40.33
2023-05-10 14:00:00+02:00,1,61.47,41.83
2023-05-10 14:00:00+02:00,2,62.13,39.52
2023-05-10 14:00:00+02:00,3,66.32,45.82
2023-05-10 15:00:00+02:00,0,64.67,51.72
2023-05-10 15:00:00+02:00,1,57.99,43.73
2023-05-10 15:00:00+02:00,2,63.1,42.14
2023-05-10 15:00:00+02:00,3,59.71,49.19
2023-05-10 16:00:00+02:00,0,63.91,43.19
2023-05-10 16:00:00+02:00,1,62.54,50.9
2023-05-10 16:00:00+02:00,2,58.41,44.63
2023-05-10 16:00:00+02:00,3,63.84,41.51
2023-05-10 17:00:00+02:00,0,74.69,55.37
2023-05-10 17:00:00+02:00,1,63.44,51.74
2023-05-10 17:00:00+02:00,2,71.27,50.17
2023-05-10 17:00:00+02:00,3,63.82,53.51
2023-05-10 18:00:00+02:00,0,76.21,53.0
2023-05-10 18:00:00+02:00,1,70.98,62.18
2023-05-10 18:00:00+02:00,2,71.26,56.71
2023-05-10 18:00:00+02:00,3,77.46,50.72
2023-05-10 19:00:00+02:00,0,70.48,61.64
2023-05-10 19:00:00+02:00,1,76.34,57.17
2023-05-10 19:00:00+02:00,2,66.78,54.53
2023-05-10 19:00:00+02:00,3,69.98,55.1
2023-05-10 20:00:00+02:00,0,60.61,53.9
2023-05-10 20:00:00+02:00,1,72.62,47.22
2023-05-10 20:00:00+02:00,2,64.18,56.09
2023-05-10 20:00:00+02:00,3,64.55,50.57
2023-05-10 21:00:00+02:00,0,64.03,41.14
2023-05-10 21:00:00+02:00,1,57.12,49.12
2023-05-10 21:00:00+02:00,2,63.28,41.69
2023-05-10 21:00:00+02:00,3,63.33,43.74
2023-05-10 22:00:00+02:00,0,50.26,34.22
2023-05-10 22:00:00+02:00,1,43.31,29.71
2023-05-10 22:00:00+02:00,2,50.99,23.95
2023-05-10 22:00:00+02:00,3,41.68,24.58
2023-05-10 23:00:00+02:00,0,56.66,28.44
2023-05-10 23:00:00+02:00,1,52.84,39.82
2023-05-10 23:00:00+02:00,2,48.92,33.08
2023-05-10 23:00:00+02:00,3,53.72,37.92
2023-05-11 00:00:00+02:00,0,44.22,19.82
2023-05-11 00:00:00+02:00,1,31.64,16.13
2023-05-11 00:00:00+02:00,2,37.69,26.32
2023-05-11 00:00:00+02:00,3,33.9,20.58
2023-05-11 01:00:00+02:00,0,44.45,26.68
2023-05-11 01:00:00+02:00,1,41.34,28.8
2023-05-11 01:00:00+02:00,2,33.51,14.7
2023-05-11 01:00:00+02:00,3,39.93,15.61
2023-05-11 02:00:00+02:00,0,41.05,16.6
2023-05-11 02:00:00+02:00,1,43.38,26.9
2023-05-11 02:00:00+02:00,2,38.59,22.4
2023-05-11 02:00:00+02:00,3,42.73,24.57
2023-05-11 03:00:00+02:00,0,44.23,17.24
2023-05-11 03:00:00+02:00,1,39.79,12.58
2023-05-11 03:00:00+02:00,2,40.04,15.32
2023-05-11 03:00:00+02:00,3,40.53,17.76
2023-05-11 04:00:00+02:00,0,40.47,21.44
2023-05-11 04:00:00+02:00,1,29.94,24.31
2023-05-11 04:00:00+02:00,2,36.94,13.97
2023-05-11 04:00:00+02:00,3,44.05,24.89
2023-05-11 05:00:00+02:00,0,40.85,25.67
2023-05-11 05:00:00+02:00,1,49.1,31.4
2023-05-11 05:00:00+02:00,2,39.46,22.08
2023-05-11 05:00:00+02:00,3,38.47,27.23
2023-05-11 06:00:00+02:00,0,47.59,30.65
2023-05-11 06:00:00+02:00,1,46.58,28.82
2023-05-11 06:00:00+02:00,2,53.4,39.17
2023-05-11 06:00:00+02:00,3,51.22,35.69
2023-05-11 07:00:00+02:00,0,60.16,41.2
2023-05-11 07:00:00+02:00,1,61.28,46.05
2023-05-11 07:00:00+02:00,2,58.8,42.71
2023-05-11 07:00:00+02:00,3,53.25,37.93
2023-05-11 08:00:00+02:00,0,65.55,45.64
2023-05-11 08:00:00+02:00,1,69.42,54.15
2023-05-11 08:00:00+02:00,2,63.74,46.04
2023-05-11 08:00:00+02:00,3,62.31,50.5
2023-05-11 09:00:00+02:00,0,62.97,46.58
2023-05-11 09:00:00+02:00,1,61.09,45.29
2023-05-11 09:00:00+02:00,2,64.26,48.51
2023-05-11 09:00:00+02:00,3,58.59,40.6
2023-05-11 10:00:00+02:00,0,67.06,49.77
2023-05-11 10:00:00+02:00,1,67.01,46.13
2023-05-11 10:00:00+02:00,2,71.09,46.37
2023-05-11 10:00:00+02:00,3,58.93,44.49
2023-05-11 11:00:00+02:00,0,60.52,31.7
2023-05-11 11:00:00+02:00,1,63.85,44.59
2023-05-11 11:00:00+02:00,2,59.92,33.85
2023-05-11 11:00:00+02:00,3,61.08,44.12
2023-05-11 12:00:00+02:00,0,59.93,40.96
2023-05-11 12:00:00+02:00,1,61.47,44.64
2023-05-11 12:00:00+02:00,2,63.18,40.29
2023-05-11 12:00:00+02:00,3,68.07,48.79
2023-05-11 13:00:00+02:00,0,61.46,44.94
2023-05-11 13:00:00+02:00,1,64.52,51.68
2023-05-11 13:00:00+02:00,2,59.09,42.76
2023-05-11 13:00:00+02:00,3,64.76,47.83
2023-05-11 14:00:00+02:00,0,67.5,51.6
2023-05-11 14:00:00+02:00,1,69.56,46.02
2023-05-11 14:00:00+02:00,2,61.45,41.73
2023-05-11 14:00:00+02:00,3,60.09,45.07
2023-05-11 15:00:00+02:00,0,58.04,46.32
2023-05-11 15:00:00+02:00,1,63.25,38.22
2023-05-11 15:00:00+02:00,2,59.79,46.5
2023-05-11 15:00:00+02:00,3,63.27,47.45
2023-05-11 16:00:00+02:00,0,66.84,53.29
2023-05-11 16:00:00+02:00,1,62.19,56.08
2023-05-11 16:00:00+02:00,2,72.91,54.5
2023-05-11 16:00:00+02:00,3,66.85,49.85
2023-05-11 17:00:00+02:00,0,73.24,61.93
2023-05-11 17:00:00+02:00,1,73.56,53.7
2023-05-11 17:00:00+02:00,2,69.32,47.24
2023-05-11 17:00:00+02:00,3,77.53,48.16
2023-05-11 18:00:00+02:00,0,67.97,55.81
2023-05-11 18:00:00+02:00,1,68.09,57.47
2023-05-11 18:00:00+02:00,2,74.8,57.23
2023-05-11 18:00:00+02:00,3,76.01,59.41
2023-05-11 19:00:00+02:00,0,81.88,64.13
2023-05-11 19:00:00+02:00,1,68.89,51.78
2023-05-11 19:00:00+02:00,2,80.87,54.35
2023-05-11 19:00:00+02:00,3,72.98,52.12
2023-05-11 20:00:00+02:00,0,67.07,46.95
2023-05-11 20:00:00+02:00,1,59.84,45.32
2023-05-11 20:00:00+02:00,2,63.73,50.24
2023-05-11 20:00:00+02:00,3,70.5,43.94
2023-05-11 21:00:00+02:00,0,61.77,46.21
2023-05-11 21:00:00+02:00,1,62.31,47.53
2023-05-11 21:00:00+02:00,2,71.61,51.32
2023-05-11 21:00:00+02:00,3,65.16,47.64
2023-05-11 22:00:00+02:00,0,53.36,27.18
2023-05-11 22:00:00+02:00,1,45.53,36.57
2023-05-11 22:00:00+02:00,2,46.33,36.2
2023-05-11 22:00:00+02:00,3,47.97,32.22
2023-05-11 23:00:00+02:00,0,43.6,35.16
2023-05-11 23:00:00+02:00,1,45.63,28.76
2023-05-11 23:00:00+02:00,2,48.87,33.18
2023-05-11 23:00:00+02:00,3,44.47,28.72
2023-05-12 00:00:00+02:00,0,49.98,22.47
2023-05-12 00:00:00+02:00,1,44.41,22.03
2023-05-12 00:00:00+02:00,2,49.49,31.3
2023-05-12 00:00:00+02:00,3,40.88,22.06
2023-05-12 01:00:00+02:00,0,45.37,17.51
2023-05-12 01:00:00+02:00,1,34.61,16.86
2023-05-12 01:00:00+02:00,2,35.12,20.84
2023-05-12 01:00:00+02:00,3,41.24,17.29
2023-05-12 02:00:00+02:00,0,33.85,21.8
2023-05-12 02:00:00+02:00,1,45.51,28.63
2023-05-12 02:00:00+02:00,2,34.34,25.36
2023-05-12 02:00:00+02:00,3,36.16,22.95
2023-05-12 03:00:00+02:00,0,35.24,21.29
2023-05-12 03:00:00+02:00,1,34.7,17.65
2023-05-12 03:00:00+02:00,2,45.29,24.06
2023-05-12 03:00:00+02:00,3,39.51,23.93
2023-05-12 04:00:00+02:00,0,43.27,18.93
2023-05-12 04:00:00+02:00,1,36.66,23.6
2023-05-12 04:00:00+02:00,2,37.11,24.45
2023-05-12 04:00:00+02:00,3,36.33,25.43
2023-05-12 05:00:00+02:00,0,38.5,26.22
2023-05-12 05:00:00+02:00,1,34.96,29.39
2023-05-12 05:00:00+02:00,2,36.62,29.38
2023-05-12 05:00:00+02:00,3,44.82,22.18
2023-05-12 06:00:00+02:00,0,48.13,38.64
2023-05-12 06:00:00+02:00,1,48.25,25.93
2023-05-12 06:00:00+02:00,2,54.26,39.79
2023-05-12 06:00:00+02:00,3,47.75,30.37
2023-05-12 07:00:00+02:00,0,60.21,48.19
2023-05-12 07:00:00+02:00,1,57.58,39.52
2023-05-12 07:00:00+02:00,2,57.66,41.13
2023-05-12 07:00:00+02:00,3,66.73,40.63
2023-05-12 08:00:00+02:00,0,61.3,45.14
2023-05-12 08:00:00+02:00,1,59.94,53.84
2023-05-12 08:00:00+02:00,2,61.11,50.72
2023-05-12 08:00:00+02:00,3,60.41,43.22
2023-05-12 09:00:00+02:00,0,70.33,46.9
2023-05-12 09:00:00+02:00,1,63.22,52.89
2023-05-12 09:00:00+02:00,2,67.8,48.83
2023-05-12 09:00:00+02:00,3,57.5,49.66
2023-05-12 10:00:00+02:00,0,64.59,50.85
2023-05-12 10:00:00+02:00,1,68.61,52.5
2023-05-12 10:00:00+02:00,2,62.68,48.14
2023-05-12 10:00:00+02:00,3,62.6,45.84
2023-05-12 11:00:00+02:00,0,56.43,49.64
2023-05-12 11:00:00+02:00,1,64.69,42.68
2023-05-12 11:00:00+02:00,2,61.75,46.93
2023-05-12 11:00:00+02:00,3,67.68,44.85
2023-05-12 12:00:00+02:00,0,64.72,48.68
2023-05-12 12:00:00+02:00,1,57.7,40.52
2023-05-12 12:00:00+02:00,2,58.01,49.11
2023-05-12 12:00:00+02:00,3,69.55,51.1
2023-05-12 13:00:00+02:00,0,61.49,41.25
2023-05-12 13:00:00+02:00,1,60.35,42.01
2023-05-12 13:00:00+02:00,2,59.61,40.82
2023-05-12 13:00:00+02:00,3,64.67,43.69
2023-05-12 14:00:00+02:00,0,61.27,45.02
2023-05-12 14:00:00+02:00,1,58.36,40.49
2023-05-12 14:00:00+02:00,2,58.71,42.34
2023-05-12 14:00:00+02:00,3,59.65,42.45
2023-05-12 15:00:00+02:00,0,67.57,55.31
2023-05-12 15:00:00+02:00,1,74.53,52.42
2023-05-12 15:00:00+02:00,2,75.01,58.77
2023-05-12 15:00:00+02:00,3,71.76,46.63
2023-05-12 16:00:00+02:00,0,62.13,50.1
2023-05-12 16:00:00+02:00,1,69.07,48.74
2023-05-12 16:00:00+02:00,2,64.8,48.84
2023-05-12 16:00:00+02:00,3,60.89,42.0
2023-05-12 17:00:00+02:00,0,77.17,61.93
2023-05-12 17:00:00+02:00,1,75.0,59.57
2023-05-12 17:00:00+02:00,2,73.78,50.1
2023-05-12 17:00:00+02:00,3,69.56,55.88
2023-05-12 18:00:00+02:00,0,68.3,48.27
2023-05-12 18:00:00+02:00,1,73.79,48.22
2023-05-12 18:00:00+02:00,2,75.05,57.24
2023-05-12 18:00:00+02:00,3,68.94,54.78
2023-05-12 19:00:00+02:00,0,75.27,59.32
2023-05-12 19:00:00+02:00,1,74.76,53.14
2023-05-12 19:00:00+02:00,2,68.04,63.06
2023-05-12 19:00:00+02:00,3,69.43,56.34
2023-05-12 20:00:00+02:00,0,66.53,38.39
2023-05-12 20:00:00+02:00,1,64.45,48.22
2023-05-12 20:00:00+02:00,2,63.19,38.21
2023-05-12 20:00:00+02:00,3,58.6,38.56
2023-05-12 21:00:00+02:00,0,57.55,38.67
2023-05-12 21:00:00+02:00,1,66.91,49.34
2023-05-12 21:00:00+02:00,2,57.78,38.5
2023-05-12 21:00:00+02:00,3,67.5,46.97
2023-05-12 22:00:00+02:00,0,44.71,25.11
2023-05-12 22:00:00+02:00,1,51.14,34.91
2023-05-12 22:00:00+02:00,2,41.67,29.72
2023-05-12 22:00:00+02:00,3,50.13,37.3
2023-05-12 23:00:00+02:00,0,43.11,30.3
2023-05-12 23:00:00+02:00,1,55.75,28.43
2023-05-12 23:00:00+02:00,2,56.32,30.87
2023-05-12 23:00:00+02:00,3,53.04,36.15
2023-05-13 00:00:00+02:00,0,42.1,18.49
2023-05-13 00:00:00+02:00,1,38.3,16.14
2023-05-13 00:00:00+02:00,2,31.94,16.59
2023-05-13 00:00:00+02:00,3,33.37,27.45
2023-05-13 01:00:00+02:00,0,38.22,25.75
2023-05-13 01:00:00+02:00,1,35.96,16.93
2023-05-13 01:00:00+02:00,2,41.32,17.57
2023-05-13 01:00:00+02:00,3,34.11,17.74
2023-05-13 02:00:00+02:00,0,30.82,10.94
2023-05-13 02:00:00+02:00,1,38.14,18.27
2023-05-13 02:00:00+02:00,2,37.83,19.97
2023-05-13 02:00:00+02:00,3,39.12,21.29
2023-05-13 03:00:00+02:00,0,38.34,16.18
2023-05-13 03:00:00+02:00,1,40.57,23.76
2023-05-13 03:00:00+02:00,2,36.93,28.44
2023-05-13 03:00:00+02:00,3,39.02,24.38
2023-05-13 04:00:00+02:00,0,34.6,21.65
2023-05-13 04:00:00+02:00,1,39.71,19.47
2023-05-13 04:00:00+02:00,2,31.59,24.73
2023-05-13 04:00:00+02:00,3,30.16,17.32
2023-05-13 05:00:00+02:00,0,33.86,16.24
2023-05-13 05:00:00+02:00,1,35.84,26.12
2023-05-13 05:00:00+02:00,2,44.11,17.58
2023-05-13 05:00:00+02:00,3,44.69,26.07
2023-05-13 06:00:00+02:00,0,41.94,25.89
2023-05-13 06:00:00+02:00,1,39.07,31.68
2023-05-13 06:00:00+02:00,2,40.52,32.45
2023-05-13 06:00:00+02:00,3,44.71,28.84
2023-05-13 07:00:00+02:00,0,40.63,23.46
2023-05-13 07:00:00+02:00,1,50.01,36.98
2023-05-13 07:00:00+02:00,2,42.89,24.32
2023-05-13 07:00:00+02:00,3,45.7,24.15
2023-05-13 08:00:00+02:00,0,59.5,43.17
2023-05-13 08:00:00+02:00,1,60.17,49.14
2023-05-13 08:00:00+02:00,2,53.49,47.68
2023-05-13 08:00:00+02:00,3,58.67,48.11
2023-05-13 09:00:00+02:00,0,59.27,31.47
2023-05-13 09:00:00+02:00,1,48.87,31.63
2023-05-13 09:00:00+02:00,2,58.76,34.06
2023-05-13 09:00:00+02:00,3,58.55,41.0
2023-05-13 10:00:00+02:00,0,49.78,34.67
2023-05-13 10:00:00+02:00,1,53.01,31.0
2023-05-13 10:00:00+02:00,2,61.64,41.96
2023-05-13 10:00:00+02:00,3,57.81,44.3
2023-05-13 11:00:00+02:00,0,62.05,38.39
2023-05-13 11:00:00+02:00,1,58.51,35.02
2023-05-13 11:00:00+02:00,2,56.1,39.3
2023-05-13 11:00:00+02:00,3,49.94,34.38
2023-05-13 12:00:00+02:00,0,60.94,42.68
2023-05-13 12:00:00+02:00,1,59.25,37.46
2023-05-13 12:00:00+02:00,2,45.53,32.59
2023-05-13 12:00:00+02:00,3,47.19,35.75
2023-05-13 13:00:00+02:00,0,47.93,40.78
2023-05-13 13:00:00+02:00,1,52.11,41.61
2023-05-13 13:00:00+02:00,2,58.54,42.25
2023-05-13 13:00:00+02:00,3,50.14,35.26
2023-05-13 14:00:00+02:00,0,53.35,36.69
2023-05-13 14:00:00+02:00,1,47.04,41.52
2023-05-13 14:00:00+02:00,2,52.89,29.19
2023-05-13 14:00:00+02:00,3,45.71,35.72
2023-05-13 15:00:00+02:00,0,51.59,27.7
2023-05-13 15:00:00+02:00,1,54.45,29.13
2023-05-13 15:00:00+02:00,2,52.12,33.51
2023-05-13 15:00:00+02:00,3,51.09,38.96
2023-05-13 16:00:00+02:00,0,53.17,42.87
2023-05-13 16:00:00+02:00,1,58.99,42.3
2023-05-13 16:00:00+02:00,2,54.58,37.86
2023-05-13 16:00:00+02:00,3,55.97,43.76
2023-05-13 17:00:00+02:00,0,64.52,41.75
2023-05-13 17:00:00+02:00,1,61.45,47.9
2023-05-13 17:00:00+02:00,2,63.94,44.19
2023-05-13 17:00:00+02:00,3,61.41,38.85
2023-05-13 18:00:00+02:00,0,61.05,48.9
2023-05-13 18:00:00+02:00,1,64.75,49.46
2023-05-13 18:00:00+02:00,2,59.53,41.82
2023-05-13 18:00:00+02:00,3,68.15,44.1
2023-05-13 19:00:00+02:00,0,58.57,44.13
2023-05-13 19:00:00+02:00,1,59.33,48.06
2023-05-13 19:00:00+02:00,2,65.17,39.45
2023-05-13 19:00:00+02:00,3,57.94,43.52
2023-05-13 20:00:00+02:00,0,58.77,47.61
2023-05-13 20:00:00+02:00,1,59.93,40.2
2023-05-13 20:00:00+02:00,2,58.09,50.48
2023-05-13 20:00:00+02:00,3,54.8,40.64
2023-05-13 21:00:00+02:00,0,54.91,31.78
2023-05-13 21:00:00+02:00,1,51.06,38.87
2023-05-13 21:00:00+02:00,2,51.83,32.3
2023-05-13 21:00:00+02:00,3,53.25,31.75
2023-05-13 22:00:00+02:00,0,55.45,32.03
2023-05-13 22:00:00+02:00,1,52.39,33.87
2023-05-13 22:00:00+02:00,2,48.04,30.82
2023-05-13 22:00:00+02:00,3,47.77,31.48
2023-05-13 23:00:00+02:00,0,38.27,25.24
2023-05-13 23:00:00+02:00,1,37.72,23.91
2023-05-13 23:00:00+02:00,2,37.68,14.07
2023-05-13 23:00:00+02:00,3,37.91,23.91
2023-05-14 00:00:00+02:00,0,34.42,17.28
2023-05-14 00:00:00+02:00,1,32.46,22.33
2023-05-14 00:00:00+02:00,2,36.06,19.07
2023-05-14 00:00:00+02:00,3,35.87,14.55
2023-05-14 01:00:00+02:00,0,40.8,23.52
2023-05-14 01:00:00+02:00,1,32.07,14.29
2023-05-14 01:00:00+02:00,2,37.98,26.41
2023-05-14 01:00:00+02:00,3,39.2,21.25
2023-05-14 02:00:00+02:00,0,38.21,18.92
2023-05-14 02:00:00+02:00,1,31.08,19.77
2023-05-14 02:00:00+02:00,2,26.23,8.82
2023-05-14 02:00:00+02:00,3,34.44,16.91
2023-05-14 03:00:00+02:00,0,32.44,19.54
2023-05-14 03:00:00+02:00,1,32.31,16.0
2023-05-14 03:00:00+02:00,2,34.63,27.77
2023-05-14 03:00:00+02:00,3,41.43,24.61
2023-05-14 04:00:00+02:00,0,39.81,17.93
2023-05-14 04:00:00+02:00,1,33.12,20.31
2023-05-14 04:00:00+02:00,2,38.9,22.24
2023-05-14 04:00:00+02:00,3,37.14,26.53
2023-05-14 05:00:00+02:00,0,41.19,22.34
2023-05-14 05:00:00+02:00,1,44.55,18.11
2023-05-14 05:00:00+02:00,2,38.39,24.04
2023-05-14 05:00:00+02:00,3,47.28,23.44
2023-05-14 06:00:00+02:00,0,49.64,30.48
2023-05-14 06:00:00+02:00,1,47.81,31.32
2023-05-14 06:00:00+02:00,2,46.04,32.2
2023-05-14 06:00:00+02:00,3,48.74,31.23
2023-05-14 07:00:00+02:00,0,46.77,35.15
2023-05-14 07:00:00+02:00,1,48.73,33.53
2023-05-14 07:00:00+02:00,2,50.35,32.83
2023-05-14 07:00:00+02:00,3,51.32,31.44
2023-05-14 08:00:00+02:00,0,66.05,46.06
2023-05-14 08:00:00+02:00,1,55.12,43.71
2023-05-14 08:00:00+02:00,2,67.24,43.09
2023-05-14 08:00:00+02:00,3,59.63,44.52
2023-05-14 09:00:00+02:00,0,57.3,34.45
2023-05-14 09:00:00+02:00,1,63.12,36.44
2023-05-14 09:00:00+02:00,2,62.3,36.77
2023-05-14 09:00:00+02:00,3,62.86,34.56
2023-05-14 10:00:00+02:00,0,54.82,34.52
2023-05-14 10:00:00+02:00,1,48.99,43.57
2023-05-14 10:00:00+02:00,2,49.29,38.16
2023-05-14 10:00:00+02:00,3,55.12,34.01
2023-05-14 11:00:00+02:00,0,57.83,34.7
2023-05-14 11:00:00+02:00,1,49.81,31.82
2023-05-14 11:00:00+02:00,2,47.1,30.92
2023-05-14 11:00:00+02:00,3,57.61,33.3
2023-05-14 12:00:00+02:00,0,55.04,37.92
2023-05-14 12:00:00+02:00,1,50.07,39.0
